LoanID,Amount.Requested,Amount.Funded.By.Investors,Interest.Rate,Loan.Length,Loan.Purpose,Debt.To.Income.Ratio,Home.Ownership,Monthly.Income,CIBIL_Score,Open.CREDIT.Lines,Revolving.CREDIT.Balance,Inquiries.in.the.Last.6.Months
2193,12000,3639.28,0.13,36,debt_consolidation,0.13,RENT,3000,660,15,8480,4
2194,9600,9600,0.15,36,credit_card,0.02,RENT,5833.33,675,7,5879,1
2195,17800,17775,0.22,60,debt_consolidation,0.06,RENT,7000,660,9,6708,0
2196,2000,2000,0.08,36,major_purchase,0.25,MORTGAGE,4333.33,765,10,2792,4
2197,18825,18825,0.21,60,debt_consolidation,0.19,RENT,4583.33,680,8,17292,2
2198,3000,2509.17,0.13,36,house,0.12,RENT,2571.42,705,2,0,3
2199,2000,2000,0.13,36,debt_consolidation,0.19,RENT,2916.67,670,7,4376,0
2200,9000,9000,0.18,36,debt_consolidation,0.14,RENT,4583.33,670,14,21175,1
2201,5750,5750,0.13,36,credit_card,0.24,RENT,1675,705,18,8035,0
2202,21725,21725,0.19,60,debt_consolidation,0.22,OWN,3629.58,675,7,19685,0
2203,20000,20000,0.08,36,debt_consolidation,0.33,RENT,8666.67,725,9,33067,0
2204,15350,15325,0.13,60,debt_consolidation,0.29,MORTGAGE,3200,730,6,9946,1
2205,8400,8400,0.14,36,debt_consolidation,0.12,RENT,3333.33,670,11,2060,0
2206,4500,4500,0.07,36,credit_card,0.28,RENT,2700,720,13,9341,0
2207,9950,9950,0.15,36,wedding,0.08,RENT,2833.33,675,7,4904,2
2208,15000,15000,0.08,36,debt_consolidation,0.21,MORTGAGE,2583.33,725,10,9608,0
2209,10000,9850,0.11,36,other,0.19,MORTGAGE,9150,705,16,43256,2
2210,12000,10400,0.18,60,car,0.12,RENT,5600,660,7,2409,1
2211,8000,3862.32,0.12,36,other,0.13,MORTGAGE,12500,695,10,93265,1
2212,3000,3000,0.06,36,debt_consolidation,0.11,MORTGAGE,7500,765,13,10585,0
2213,15000,15000,0.14,36,debt_consolidation,0.27,MORTGAGE,7500,680,13,27872,0
2214,12700,12700,0.18,36,debt_consolidation,0.24,MORTGAGE,3333.33,685,14,9655,3
2215,16000,15745.73,0.11,60,debt_consolidation,0.1,RENT,2958.33,765,6,8943,2
2216,7200,7200,0.08,36,debt_consolidation,0.22,RENT,4300,710,7,33189,0
2217,30000,30000,0.2,60,debt_consolidation,0.1,MORTGAGE,12500,695,10,43491,3
2218,20125,20125,0.15,36,debt_consolidation,0.18,MORTGAGE,10353.33,695,11,23698,1
2219,12000,12000,0.15,36,credit_card,0.16,OWN,2516.67,670,9,2174,2
2220,5000,4950,0.11,60,home_improvement,0.11,MORTGAGE,5200,745,6,1941,1
2221,8000,7989.96,0.11,36,other,0.05,MORTGAGE,13389.15,705,6,7351,1
2222,3600,3600,0.07,36,credit_card,0.09,RENT,2000,735,17,1710,0
2223,8800,8350,0.1,36,wedding,0.05,MORTGAGE,5479,755,5,6055,0
2224,18000,17925,0.19,60,debt_consolidation,0.21,RENT,6867.92,690,13,19446,0
2225,20000,20000,0.24,60,debt_consolidation,0.19,MORTGAGE,6266.67,660,25,10784,3
2226,4350,4350,0.06,36,house,0.03,OWN,2600,780,5,866,0
2227,12000,11975,0.11,60,home_improvement,0.04,MORTGAGE,3416.67,735,10,6935,0
2228,5400,5400,0.14,36,debt_consolidation,0.15,RENT,1666.67,680,6,2533,0
2229,12000,11950,0.13,60,debt_consolidation,0.23,RENT,5000,700,19,9002,0
2230,12000,12000,0.18,36,debt_consolidation,0.24,OWN,3333.33,665,12,16984,0
2231,6700,6700,0.08,36,credit_card,0.22,RENT,2708.33,705,10,6627,0
2232,3750,3750,0.12,36,debt_consolidation,0.17,RENT,1650,675,6,8101,0
2233,8000,8000,0.14,36,other,0.24,RENT,2791.67,685,5,27151,0
2234,4500,4500,0.11,36,other,0.09,RENT,3500,695,5,7247,0
2235,6000,5975,0.17,60,small_business,0.07,MORTGAGE,2500,660,5,5087,0
2236,19400,19400,0.23,60,credit_card,0.09,MORTGAGE,6000,660,5,28921,0
2237,25000,15600,0.18,60,small_business,0.2,RENT,5416.67,690,13,24810,0
2238,8800,8800,0.14,36,debt_consolidation,0.1,RENT,3833.33,695,4,8130,1
2239,4800,4800,0.14,36,medical,0.07,RENT,5833.33,680,9,170,2
2240,5175,5175,0.18,36,credit_card,0.23,RENT,1500,660,9,8577,1
2241,10000,9999.36,0.11,60,home_improvement,0.04,MORTGAGE,8750,795,7,0,1
2242,12000,12000,0.11,36,other,0.08,RENT,6666.67,720,11,4428,2
2243,5000,5000,0.08,36,other,0.11,RENT,1666.67,750,4,7968,0
2244,33600,33600,0.17,60,debt_consolidation,0.15,RENT,5416.67,730,5,20514,1
2245,10000,10000,0.13,36,debt_consolidation,0.29,MORTGAGE,8750,700,13,11125,2
2246,12000,11975,0.16,36,other,0.14,MORTGAGE,8541.67,695,5,5890,3
2247,4000,4000,0.14,36,renewable_energy,0.23,RENT,1666.67,665,7,278,0
2248,20000,20000,0.16,36,credit_card,0.13,RENT,5000,690,10,17981,1
2249,12000,12000,0.14,36,debt_consolidation,0.19,RENT,6166.67,675,13,6499,0
2250,17500,17500,0.21,60,home_improvement,0.02,RENT,4166.67,685,7,3377,3
2251,10000,10000,0.12,36,credit_card,0.21,OWN,3333.33,690,8,7579,0
2252,3000,3000,0.14,36,moving,0.1,RENT,9166.67,665,15,22698,2
2253,5600,5592.37,0.09,36,credit_card,0.08,MORTGAGE,3250,735,9,2639,1
2254,10000,10000,0.16,36,debt_consolidation,0.13,RENT,5000,670,16,11286,1
2255,5000,5000,0.08,36,debt_consolidation,0.23,MORTGAGE,3000,720,9,3388,2
2256,16000,16000,0.21,60,small_business,0.26,MORTGAGE,5000,670,14,10881,0
2257,4800,4800,0.11,36,other,0.23,RENT,1750,710,6,11234,0
2258,24925,24925,0.19,60,debt_consolidation,0.09,MORTGAGE,5250,710,7,15288,0
2259,4825,4825,0.12,36,debt_consolidation,0.05,MORTGAGE,5416.67,680,8,6883,0
2260,18750,18750,0.18,60,debt_consolidation,0.13,MORTGAGE,4833.33,675,13,11232,2
2261,5000,5000,0.15,36,home_improvement,0.21,MORTGAGE,4166.67,675,18,12929,3
2262,7500,224.99,0.13,36,other,0.01,MORTGAGE,8750,675,3,3607,4
2263,10000,10000,0.17,60,debt_consolidation,0.13,RENT,4417,680,9,6630,2
2264,5300,5300,0.08,36,debt_consolidation,0.1,RENT,1945,760,3,5360,0
2265,5000,5000,0.1,36,educational,0.12,MORTGAGE,9166.67,730,16,23658,2
2266,25000,15051.09,0.13,60,debt_consolidation,0.2,MORTGAGE,6666.67,735,11,33084,0
2267,9250,9200,0.12,36,debt_consolidation,0.16,MORTGAGE,5416.67,745,14,10111,6
2268,19000,18725,0.11,60,home_improvement,0.06,MORTGAGE,7500,775,12,1142,1
2269,2000,2000,0.06,36,debt_consolidation,0.08,RENT,5833.33,750,7,2031,0
2270,7200,7200,0.2,60,other,0.15,RENT,5166.67,670,10,14585,3
2271,8000,8000,0.14,36,debt_consolidation,0.2,MORTGAGE,5292,695,13,8903,1
2272,13000,12875,0.12,36,debt_consolidation,0.16,RENT,6932.92,685,21,27852,0
2273,8000,8000,0.16,36,wedding,0.03,MORTGAGE,4250,670,5,4454,2
2274,14000,13675,0.1,36,debt_consolidation,0.13,MORTGAGE,9083.33,760,21,46017,3
2275,1400,1400,0.13,36,other,0.06,OWN,4583.33,700,3,1029,0
2276,9500,9500,0.09,36,debt_consolidation,0.28,OWN,5000,735,4,18393,1
2277,12700,12700,0.11,36,debt_consolidation,0.11,OWN,3333.33,705,6,8948,0
2278,10000,10000,0.1,36,debt_consolidation,0.18,RENT,2916.67,725,6,5670,1
2279,6000,5691.36,0.12,36,major_purchase,0.12,RENT,2917,735,4,1003,2
2280,5200,5200,0.14,36,debt_consolidation,0.23,MORTGAGE,5000,680,17,28118,2
2281,9000,8975,0.16,36,debt_consolidation,0.11,RENT,3750,675,7,6599,1
2282,12000,11854.04,0.15,36,debt_consolidation,0.05,RENT,4500,695,3,7956,0
2283,6600,3800,0.09,36,other,0.02,OWN,2667,740,16,4889,1
2284,10000,10000,0.14,36,debt_consolidation,0.09,MORTGAGE,6458.33,670,13,7200,0
2285,1800,1800,0.11,36,debt_consolidation,0.17,MORTGAGE,4250,695,11,26267,0
2286,19000,19000,0.19,60,home_improvement,0.17,OWN,4000,695,7,5246,2
2287,24000,24000,0.2,60,debt_consolidation,0.09,MORTGAGE,5833.33,685,9,23006,0
2288,11500,11475,0.11,36,debt_consolidation,0.23,OWN,2833.33,700,8,17324,0
2289,12100,12100,0.14,36,debt_consolidation,0.13,RENT,5000,690,8,12026,0
2290,12000,12000,0.18,60,debt_consolidation,0.23,RENT,3916.67,675,8,8860,0
2291,12000,12000,0.15,36,debt_consolidation,0.11,MORTGAGE,4416.67,675,18,13194,2
2292,10000,10000,0.2,36,other,0.28,MORTGAGE,2916.67,665,14,11506,0
2293,8875,8875,0.15,36,debt_consolidation,0.3,RENT,2291.67,680,11,11798,1
2294,10625,10625,0.18,36,debt_consolidation,0.22,OWN,2633.33,660,9,12156,0
2295,12000,3725,0.14,36,credit_card,0.07,MORTGAGE,3750,670,6,13018,3
2296,10000,10000,0.17,36,debt_consolidation,0.29,MORTGAGE,3500,660,11,9059,1
2297,12000,12000,0.2,36,credit_card,0.29,RENT,3980.33,660,12,19234,2
2298,14000,12225,0.12,60,debt_consolidation,0.14,MORTGAGE,4583.33,720,9,3539,0
2299,16000,15975,0.18,60,debt_consolidation,0.12,MORTGAGE,2666.67,705,12,18008,1
2300,10000,10000,0.16,36,debt_consolidation,0.21,RENT,5541.67,670,14,10443,1
2301,3625,3625,0.16,36,small_business,0.22,MORTGAGE,6666.67,720,12,3226,5
2302,8400,8400,0.12,36,debt_consolidation,0.22,RENT,3333.33,690,7,5500,0
2303,1600,1334.54,0.15,36,major_purchase,0.14,RENT,2000,665,5,9603,1
2304,3600,3600,0.16,36,debt_consolidation,0.25,OWN,3666.67,665,16,11927,3
2305,14000,14000,0.18,36,credit_card,0.09,RENT,7916.67,680,3,13522,0
2306,15675,15675,0.06,36,small_business,0.09,MORTGAGE,4166.67,795,9,13020,1
2307,6000,5546.81,0.12,36,other,0.19,RENT,7250,725,6,42987,1
2308,10000,10000,0.09,36,home_improvement,0.11,MORTGAGE,6666.67,695,15,14593,1
2309,29000,29000,0.08,36,debt_consolidation,0.19,MORTGAGE,9166.67,765,18,75212,1
2310,4800,4800,0.12,36,debt_consolidation,0.18,MORTGAGE,4500,670,9,30895,0
2311,5000,4900,0.09,36,educational,0.13,OWN,4166.67,740,5,4676,0
2312,7000,6894.01,0.13,36,debt_consolidation,0.07,MORTGAGE,5000,695,7,11391,1
2313,20000,19975,0.16,60,debt_consolidation,0.24,MORTGAGE,7416.67,705,11,14944,1
2314,9000,9000,0.12,36,debt_consolidation,0.1,RENT,11666.67,690,8,9490,1
2315,4400,4400,0.12,36,small_business,0.19,RENT,2000,715,9,2411,3
2316,3000,3000,0.12,36,major_purchase,0.17,RENT,3083.33,695,4,413,0
2317,6250,6250,0.14,36,credit_card,0.2,MORTGAGE,1750,675,10,7845,0
2318,14000,14000,0.06,36,debt_consolidation,0.09,MORTGAGE,8733.33,770,11,15108,0
2319,30000,30000,0.14,36,debt_consolidation,0.09,MORTGAGE,9166.67,715,10,28967,0
2320,19600,19600,0.12,60,debt_consolidation,0.23,RENT,4166.67,745,9,14783,2
2321,1600,1600,0.13,36,debt_consolidation,0.19,MORTGAGE,3459,670,9,6281,3
2322,8000,8000,0.14,36,major_purchase,0.18,OWN,7500,670,13,5987,0
2323,2500,2125,0.13,36,debt_consolidation,0.22,MORTGAGE,3750,670,21,4744,9
2324,16075,16075,0.16,36,debt_consolidation,0.18,MORTGAGE,4125,695,7,15781,1
2325,4900,4888.24,0.14,36,debt_consolidation,0.24,RENT,2240,720,5,17998,1
2326,14400,14400,0.12,36,debt_consolidation,0.13,MORTGAGE,10408,710,9,34354,1
2327,7750,7750,0.2,36,credit_card,0.09,MORTGAGE,2000,660,3,5399,0
2328,4200,4200,0.06,36,debt_consolidation,0.08,MORTGAGE,6089.44,750,7,18861,2
2329,35000,34950,0.13,60,home_improvement,0.24,MORTGAGE,7083.33,785,19,30725,1
2330,12800,12800,0.12,36,debt_consolidation,0.22,RENT,4750,695,16,14291,0
2331,8000,8000,0.09,36,debt_consolidation,0.27,MORTGAGE,4416.67,720,15,6701,0
2332,25000,23477.53,0.19,60,debt_consolidation,0.15,MORTGAGE,5833.33,695,8,13785,0
2333,5000,5000,0.08,36,credit_card,0.17,MORTGAGE,6706.41,730,19,43734,1
2334,4000,4000,0.11,36,debt_consolidation,0.04,RENT,2666.67,720,4,3239,0
2335,2875,2875,0.18,36,credit_card,0.14,RENT,1084,665,3,3824,0
2336,1800,1800,0.16,36,small_business,0.04,RENT,4246.67,660,2,0,0
2337,7200,7200,0.13,36,debt_consolidation,0.15,RENT,5000,725,4,17268,0
2338,6000,6000,0.12,36,credit_card,0.08,RENT,3333.33,680,6,8442,0
2339,15000,14975,0.08,36,car,0.21,RENT,5416.67,745,14,9756,0
2340,10375,10375,0.14,36,debt_consolidation,0.26,RENT,2479.17,680,6,13411,0
2341,25000,25000,0.16,60,debt_consolidation,0.24,OWN,7750,700,10,20215,5
2342,7900,7782.65,0.09,36,credit_card,0.15,MORTGAGE,7583.33,810,14,3950,0
2343,10000,10000,0.15,36,debt_consolidation,0.15,RENT,3750,680,18,13051,1
2344,6000,4450,0.08,36,debt_consolidation,0.08,RENT,5417,780,10,6047,1
2345,7000,7000,0.18,36,debt_consolidation,0.3,RENT,4333.33,675,16,6922,1
2346,5500,5473.88,0.15,36,other,0.2,MORTGAGE,5116.67,665,11,14103,0
2347,7000,7000,0.14,36,debt_consolidation,0.05,RENT,3333.33,690,4,8889,1
2348,12000,11975,0.07,36,major_purchase,0.01,RENT,9666.67,750,5,4693,0
2349,10000,9975,0.07,36,home_improvement,0.28,MORTGAGE,2500,780,5,1230,2
2350,9800,9800,0.15,60,credit_card,0.13,MORTGAGE,2708.33,690,11,8111,0
2351,15000,15000,0.13,36,credit_card,0.3,RENT,4083.33,690,20,23565,4
2352,12000,12000,0.08,36,credit_card,0.05,RENT,3500,725,16,6015,1
2353,19000,18975,0.14,36,credit_card,0.14,RENT,2964.67,705,9,11219,0
2354,10000,10000,0.13,36,small_business,0.19,MORTGAGE,3333.33,690,9,14247,1
2355,14725,14725,0.19,36,major_purchase,0.02,OWN,18333.33,660,11,82265,2
2356,17500,17475,0.14,36,debt_consolidation,0.35,RENT,3750,690,6,18485,0
2357,10000,10000,0.13,36,debt_consolidation,0.11,RENT,7158.33,700,15,23152,0
2358,12000,11998.2,0.1,36,debt_consolidation,0.17,RENT,3916.67,705,10,7489,0
2359,32550,32550,0.07,36,debt_consolidation,0.09,MORTGAGE,9166.67,805,9,2670,0
2360,17475,17450,0.12,36,debt_consolidation,0.15,MORTGAGE,4500,680,10,12588,0
2361,7200,7200,0.08,36,debt_consolidation,0.12,RENT,2333.33,725,7,6262,1
2362,7125,7125,0.08,36,home_improvement,0.08,OWN,2500,805,5,577,0
2363,20500,19861.23,0.15,60,debt_consolidation,0.11,RENT,2500,730,2,109,0
2364,18000,18000,0.2,60,debt_consolidation,0.17,RENT,10583.33,695,13,55691,0
2365,15000,15000,0.18,36,debt_consolidation,0.22,MORTGAGE,5078.75,665,19,13205,0
2366,14000,14000,0.1,60,debt_consolidation,0.09,RENT,5833.33,785,4,961,0
2367,4800,4750,0.12,36,wedding,0.09,RENT,6250,695,10,21069,0
2368,8000,8000,0.14,36,vacation,0.04,RENT,6250,670,8,14607,0
2369,35000,34900,0.18,60,debt_consolidation,0.21,MORTGAGE,5666.67,725,8,22290,0
2370,3600,3600,0.08,36,major_purchase,0.01,MORTGAGE,5666.67,735,6,2907,0
2371,20000,19950,0.11,36,debt_consolidation,0.09,RENT,7500,715,11,8848,0
2372,20000,20000,0.22,60,debt_consolidation,0.24,RENT,3666.67,660,9,9194,1
2373,10000,9950,0.14,36,debt_consolidation,0.13,RENT,7166.67,680,11,10309,1
2374,10000,10000,0.1,36,credit_card,0.15,RENT,5000,710,8,16908,0
2375,4500,4500,0.08,36,moving,0.14,MORTGAGE,3000,765,10,387,0
2376,8000,8000,0.08,36,credit_card,0.24,MORTGAGE,7083.33,725,17,15497,1
2377,7425,7425,0.1,36,debt_consolidation,0.07,MORTGAGE,2500,705,6,5045,1
2378,12000,12000,0.06,36,debt_consolidation,0.19,MORTGAGE,13000,725,22,20197,0
2379,9000,9000,0.15,36,debt_consolidation,0.24,RENT,4500,670,10,8533,1
2380,28000,28000,0.16,36,credit_card,0.2,MORTGAGE,7083.33,710,12,38194,1
2381,15575,15550,0.14,36,major_purchase,0.18,MORTGAGE,6250,710,18,5591,2
2382,10500,10500,0.12,36,debt_consolidation,0.11,RENT,6666.67,710,16,7738,1
2383,8500,6727.42,0.17,36,debt_consolidation,0.15,RENT,5000,680,9,0,9
2384,3600,3600,0.2,36,moving,0.11,RENT,7000,665,7,6263,4
2385,12000,12000,0.07,36,small_business,0.27,RENT,6250,740,7,59089,0
2386,24250,24144.61,0.12,36,major_purchase,0.05,RENT,12000,755,10,2097,1
2387,20000,20000,0.13,36,debt_consolidation,0.16,RENT,6166.67,710,6,22739,2
2388,14000,14000,0.12,36,house,0.08,RENT,6883.33,695,7,9715,0
2389,10000,10000,0.06,36,major_purchase,0.05,MORTGAGE,13750,775,12,4357,0
2390,8000,8000,0.12,36,debt_consolidation,0.1,RENT,3750,705,8,16212,2
2391,20000,15000,0.18,60,credit_card,0.16,MORTGAGE,5373.33,695,18,25058,0
2392,3500,3500,0.12,36,debt_consolidation,0.11,MORTGAGE,4333.33,675,9,9971,0
2393,30000,29975,0.21,60,debt_consolidation,0.16,MORTGAGE,17917,695,14,86385,0
2394,12000,12000,0.18,36,debt_consolidation,0.22,RENT,4575.08,675,13,8048,2
2395,12250,12250,0.19,60,debt_consolidation,0.23,MORTGAGE,6550,660,15,22493,0
2396,9000,9000,0.08,60,other,0.08,MORTGAGE,4750,800,14,5348,0
2397,31825,31825,0.14,60,major_purchase,0.04,MORTGAGE,6666.67,750,4,10864,0
2398,24000,23975,0.19,60,debt_consolidation,0.23,MORTGAGE,5416.67,680,12,13066,0
2399,12800,12787.71,0.09,36,debt_consolidation,0,MORTGAGE,2833.33,815,7,306,0
2400,20000,20000,0.14,60,debt_consolidation,0.21,OWN,4167,745,8,11372,3
2401,15000,15000,0.13,36,debt_consolidation,0.14,RENT,3916.67,705,11,16355,1
2402,15000,14950,0.14,36,small_business,0.08,MORTGAGE,6666.67,690,8,1073,2
2403,5000,3150,0.14,36,car,0.23,MORTGAGE,6000,660,17,29877,2
2404,14000,14000,0.14,36,house,0.15,RENT,5416.67,690,6,4211,0
2405,21000,21000,0.14,36,other,0.08,RENT,7916.67,705,6,6524,1
2406,5000,5000,0.07,36,debt_consolidation,0.18,OWN,3333.33,725,8,5806,0
2407,5000,5000,0.12,36,credit_card,0.2,MORTGAGE,6250,675,19,33500,0
2408,8000,8000,0.11,36,credit_card,0.06,MORTGAGE,4333.33,710,5,11822,2
2409,10000,10000,0.22,36,debt_consolidation,0.34,MORTGAGE,6200,675,36,28850,1
2410,7000,7000,0.07,36,debt_consolidation,0.14,RENT,5166.67,775,6,0,1
2411,11000,11000,0.06,36,debt_consolidation,0.12,MORTGAGE,5836.67,790,12,420,0
2412,28000,28000,0.2,60,small_business,0.04,RENT,8416.67,710,11,1327,0
2413,24000,21963.64,0.11,36,home_improvement,0.19,MORTGAGE,12500,740,11,45989,0
2414,15000,15000,0.09,36,debt_consolidation,0.14,MORTGAGE,9583.33,735,10,13427,3
2415,24000,23950,0.25,36,debt_consolidation,0.29,MORTGAGE,10737.5,660,26,34602,2
2416,5000,5000,0.16,36,moving,0.14,RENT,8166.67,660,7,7900,1
2417,10000,10000,0.11,36,debt_consolidation,0.1,OWN,8333.33,730,5,35968,1
2418,16000,16000,0.19,36,debt_consolidation,0.24,RENT,5653.67,660,12,16223,0
2419,10000,6301.07,0.14,36,debt_consolidation,0.17,OTHER,4583,680,16,18707,1
2420,8000,8000,0.18,36,debt_consolidation,0.23,OWN,5000,670,17,18248,1
2421,10000,10000,0.12,36,other,0.09,RENT,2750,695,6,6621,0
2422,5000,5000,0.06,36,major_purchase,0.16,OWN,5416.67,760,11,4979,0
2423,20000,19975,0.23,60,credit_card,0.24,MORTGAGE,5666.67,665,15,18451,0
2424,3700,3600,0.08,36,other,0.1,MORTGAGE,4985,720,6,11586,4
2425,15000,15000,0.18,36,debt_consolidation,0.22,RENT,3500,670,11,9868,0
2426,9700,9700,0.14,36,debt_consolidation,0.1,RENT,7333.33,665,9,14723,0
2427,8450,8450,0.18,36,small_business,0.22,OWN,2083.33,660,14,7352,2
2428,25000,25000,0.2,60,debt_consolidation,0.09,RENT,5833.33,690,7,14953,0
2429,25000,24950,0.13,60,debt_consolidation,0.2,OWN,4166.67,745,4,17849,0
2430,15000,15000,0.18,36,debt_consolidation,0.18,MORTGAGE,6000,670,16,14513,2
2431,14575,14575,0.19,36,debt_consolidation,0.24,RENT,3833.33,660,13,13753,0
2432,14775,14775,0.21,60,debt_consolidation,0.28,MORTGAGE,4473.33,675,10,33869,3
2433,2000,2000,0.11,36,major_purchase,0.02,RENT,2500,700,4,67,0
2434,2575,2575,0.1,36,debt_consolidation,0.28,RENT,4166.67,695,12,18499,0
2435,4200,4200,0.14,60,car,0.14,RENT,3850,700,4,5718,0
2436,8000,8000,0.21,36,small_business,0.08,RENT,2500,675,5,7327,2
2437,9500,9500,0.15,60,debt_consolidation,0.12,RENT,3000,710,4,14227,1
2438,16750,16445.93,0.1,36,credit_card,0.1,MORTGAGE,3338,750,10,18696,1
2439,12300,12300,0.13,36,debt_consolidation,0.08,OWN,3083.33,685,6,6162,0
2440,4000,4000,0.17,36,debt_consolidation,0.16,MORTGAGE,3750,665,7,13284,1
2441,20000,20000,0.18,60,debt_consolidation,0.16,MORTGAGE,5833,690,5,16140,1
2442,12000,12000,0.13,60,credit_card,0.1,MORTGAGE,9750,705,9,17259,0
2443,4375,4375,0.14,36,debt_consolidation,0.12,RENT,3333.33,675,10,2440,2
2444,3000,3000,0.15,36,other,0.2,RENT,4073,660,8,6941,2
2445,13000,13000,0.07,36,car,0.06,MORTGAGE,11666.67,750,16,11451,1
2446,16200,16200,0.09,36,debt_consolidation,0.23,MORTGAGE,4666.67,725,8,15503,0
2447,11400,11375,0.09,36,debt_consolidation,0.14,MORTGAGE,5641.67,740,9,11092,1
2448,25875,25875,0.18,60,debt_consolidation,0.14,MORTGAGE,6000,715,8,12316,2
2449,15000,15000,0.19,60,debt_consolidation,0.17,RENT,5250,680,7,8615,1
2450,20950,20950,0.23,60,debt_consolidation,0.13,RENT,10416.67,665,14,12460,3
2451,14000,12800,0.15,60,other,0.08,RENT,6166.67,710,5,2697,2
2452,2000,2000,0.16,36,medical,0.03,RENT,2000,665,8,0,0
2453,25000,25000,0.08,36,debt_consolidation,0.02,RENT,7500,765,4,4329,0
2454,28200,28150,0.1,60,home_improvement,0.1,MORTGAGE,5900,780,13,20670,0
2455,20000,19925,0.19,60,small_business,0.15,MORTGAGE,6250,680,5,3105,1
2456,24000,24000,0.16,36,debt_consolidation,0.29,MORTGAGE,5577.26,690,10,13393,1
2457,21850,21850,0.17,60,debt_consolidation,0.22,OWN,4166.67,710,14,20971,0
2458,20000,19850,0.13,36,debt_consolidation,0.09,RENT,5458.33,705,7,15389,0
2459,16000,15875,0.14,36,debt_consolidation,0.13,RENT,6750,685,12,6799,2
2460,10000,10000,0.11,36,credit_card,0.2,RENT,3916.67,720,9,6395,1
2461,20000,20000,0.14,36,credit_card,0.09,MORTGAGE,19583.33,710,12,31277,1
2462,1000,1000,0.08,36,home_improvement,0.17,MORTGAGE,3333.33,720,8,3186,1
2463,3500,3500,0.11,36,home_improvement,0.14,MORTGAGE,9166.67,690,12,34944,2
2464,15000,15000,0.08,36,credit_card,0.22,RENT,2666.67,735,15,11105,0
2465,19000,19000,0.14,36,debt_consolidation,0.15,RENT,3544.67,685,21,9503,0
2466,12000,11950,0.06,36,home_improvement,0.1,OWN,3100,755,7,11076,0
2467,22750,22750,0.22,60,home_improvement,0.29,OWN,4333.33,670,15,11567,1
2468,9800,9747.5,0.07,36,credit_card,0.09,RENT,2333.33,730,8,11459,0
2469,3500,3500,0.07,36,other,0.16,MORTGAGE,6333,715,12,41602,0
2470,20000,17724.9,0.11,60,moving,0.03,MORTGAGE,6125,755,5,17797,0
2471,20000,20000,0.23,60,debt_consolidation,0.07,RENT,6750,665,6,16104,1
2472,19000,19000,0.08,36,debt_consolidation,0.1,MORTGAGE,5166.67,770,18,43617,2
2473,17300,17250,0.22,60,wedding,0.04,MORTGAGE,5500,685,11,2306,3
2474,7000,711.54,0.15,36,major_purchase,0.19,MORTGAGE,3833,650,13,12634,0
2475,7200,7200,0.19,36,debt_consolidation,0.16,RENT,8333.33,660,8,28916,0
2476,10000,10000,0.14,36,major_purchase,0.1,RENT,4583.33,675,6,3859,0
2477,4000,3925,0.14,36,credit_card,0.12,MORTGAGE,8583.33,675,9,36943,1
2478,17500,17500,0.09,36,debt_consolidation,0.11,MORTGAGE,25000,730,9,34545,0
2479,20000,20000,0.12,36,credit_card,0.1,MORTGAGE,5416.67,725,12,18267,1
2480,16200,16200,0.16,60,debt_consolidation,0.08,MORTGAGE,4833.33,680,12,12313,2
2481,10000,10000,0.06,36,small_business,0.13,RENT,5000,760,8,3952,0
2482,27000,27000,0.07,36,debt_consolidation,0.12,MORTGAGE,9250,810,12,4211,0
2483,4500,4475,0.08,36,small_business,0.2,MORTGAGE,7075.5,720,15,,2
2484,15875,15875,0.14,36,small_business,0.17,MORTGAGE,3416.67,675,11,15891,0
2485,15000,15000,,36,credit_card,0.28,MORTGAGE,6666.67,690,15,14880,0
2486,25000,24950,0.11,36,debt_consolidation,0.2,MORTGAGE,7083.33,765,10,25429,0
2487,7000,7000,0.17,36,other,0.18,OWN,2464.37,665,9,7089,0
2488,,15000,,36,wedding,0.18,RENT,8000,660,6,45976,1
2489,17000,17000,0.16,36,debt_consolidation,0.17,RENT,3833.33,,6,15484,1
2490,19075,19075,0.19,36,debt_consolidation,0.15,RENT,5166.67,670,,13749,3
2491,10000,,0.12,36,debt_consolidation,0.08,RENT,4500,710,8,8404,1
2492,8475,8475,0.08,36,debt_consolidation,0.16,RENT,3983.33,720,9,6882,
2493,6400,6350,0.1,36,debt_consolidation,,,5166.67,710,5,5815,2
2494,30000,30000,0.23,60,other,0.12,MORTGAGE,7083.33,675,16,17969,1
2495,24000,23975,0.15,36,debt_consolidation,0.15,MORTGAGE,6666.67,,13,17521,0
2496,30000,29950,0.17,60,debt_consolidation,0.19,MORTGAGE,9250,705,15,45880,1
2497,16000,16000,0.14,60,home_improvement,0.22,OWN,8903.25,740,18,18898,1
2498,10000,10000,0.14,36,debt_consolidation,0.05,MORTGAGE,2166.67,680,4,4544,0
